BeerID,Name,Style,Size(L),OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,BrewMethod,,Difference_Size
47790,Fizzy Yellow Beer,Irish Cream Ale,103.11,1.0661,1.0095,6.06,22.4,5.51,123.98,60,1.0311,75,All Grain,,20.87
47882,Red Ale,Irish Red Ale,103.17,1.0704,1.0154,5.92,30.23,16.15,123.99,60,1.0372,65,All Grain,,20.82
47957,No Carmel flavor Red Ale,Irish Red Ale,103.17,1.0638,1.0134,4.98,25.08,17.43,124,60,1.0369,65,All Grain,,20.83
48013,Belgian Blonde,Irish Pale Ale,103.18,1.0687,1.0168,5,6.22,3.63,124.01,90,1.0415,75,All Grain,,20.83
48179,You sit on a throne of lies maple Irish Cream Ale...,Irish Cream Ale,103.21,1.0821,1.0157,7.94,49.06,16.04,124.04,60,1.0546,76,All Grain,,20.83
48374,Who's Deanna,Irish Lager,103.21,1.0677,1.0153,5.3,21.3,8.67,124.04,60,1.0459,70,All Grain,,20.83
48377,NB Irish Red,Irish Red Ale,103.28,1.0524,1.0047,4.69,29.68,9.63,124.07,60,1.0241,70,BIAB,,20.79
48386,Caught Looking,Irish Cream Ale,103.3,1.0656,1.0126,5.44,25.87,3.86,124.09,75,1.0319,75,All Grain,,20.79
48433,Belgian Pale BIAB LBC,Irish Pale Ale,103.37,1.0667,1.0144,5.29,39.54,9.23,124.11,60,1.0383,70,BIAB,,20.74
48969,Irish Ale,Irish Red Ale,103.37,1.0635,1.0142,4.61,41.97,13.57,124.12,60,1.0371,65,All Grain,,20.75
49013,LC11 crystal/chinook hop Irish Cream Ale,Irish Cream Ale,103.48,1.051,1.001,5.85,17.13,2.15,124.13,90,1.0293,70,All Grain,,20.65
49048,Black Forest Pale,Irish Pale Ale,103.52,1.0747,1.0156,6.42,20.97,9.77,124.14,60,1.0459,72,All Grain,,20.62
49104,Awesome Recipe,Irish Red Ale,103.53,1.0541,1.012,3.77,24.39,19.41,124.15,60,1.029,65,All Grain,,20.61
49292,Jarvis Ale,Irish Cream Ale,103.58,1.0561,1.0089,4.86,18.47,2.76,124.16,90,1.0297,75,All Grain,,20.57
49789,Ruabeoir,Irish Red Ale,103.6,1.0663,1.016,4.83,22.2,17.99,124.27,60,1.0495,70,All Grain,,20.67
50150,Bros Vienna Lager,Irish Lager,103.61,1.0618,1.0132,4.56,27.74,10.28,124.27,60,1.0354,75,All Grain,,20.67
50482,Vanilla Irish Cream Ale,Irish Cream Ale,103.7,1.0596,1.0082,5.54,16.05,4.6,124.29,60,1.0325,76,All Grain,,20.58
50652,Dry stout,Irish Dry Stout,103.72,1.0594,1.0091,5.26,42.01,39.31,124.44,60,1.031,75,BIAB,,20.72
50674,Pacifico,Irish Lager,103.74,1.0568,1.0121,4.16,9.76,2.92,124.53,60,1.0318,65,All Grain,,20.78
50684,India Irish Cream Ale,Irish Cream Ale,103.75,1.078,1.0128,7.22,77.51,6,124.57,60,1.0493,75,All Grain,,20.82
50702,Blond,Irish Cream Ale,103.77,1.0489,1.0098,3.36,21.02,3.9,124.57,60,1.0248,70,All Grain,,20.8
50819,07A: Vienna Lager,Irish Lager,103.86,1.062,1.0133,4.73,24,11.31,124.59,60,1.0354,72,All Grain,,20.74
50870,Del Boys Cream Crackered Ale,Irish Cream Ale,103.9,1.0671,1.0116,6.05,16.02,3.67,124.64,60,1.0378,70,BIAB,,20.74
50905,Red-X IRISHMAN,Irish Red Ale,103.9,1.0644,1.0095,5.91,25.46,15.32,124.65,90,1.0361,65,All Grain,,20.75
50916,Blonde Ale,Irish Cream Ale,103.93,1.0528,1.0111,3.62,14.69,2.55,124.72,60,1.0286,70,All Grain,,20.79
50958,Dry Irish stout 2.0,Irish Dry Stout,103.94,1.0625,1.0125,5.07,41.97,33.38,124.83,60,1.0352,70,All Grain,,20.89
51009,Tormund,Irish Red Ale,103.95,1.058,1.0139,3.97,22.45,13.93,124.85,60,1.0338,75,All Grain,,20.9
51146,Irish Cream Ale,Irish Cream Ale,104.01,1.0591,1.0114,4.83,19.31,3.31,124.91,60,1.0331,70,All Grain,,20.9
51155,Guys Weekend Irish Red,Irish Red Ale,104.04,1.0587,1.0123,4.51,24.26,13.51,124.94,90,1.0333,70,All Grain,,20.9
51380,Centennial,Irish Cream Ale,104.09,1.07,1.0161,5.47,60.08,3.57,124.99,60,1.0415,70,All Grain,,20.9
51649,Warwick's,Irish Red Ale,104.11,1.0513,1.013,3.15,24.05,15.45,124.99,60,1.032,70,BIAB,,20.88
51830,Belgian Pale Ale Exp 1,Irish Pale Ale,104.11,1.0672,1.0106,6.13,19.75,9.25,125.01,60,1.0376,75,BIAB,,20.9
51845,Irish Red ale,Irish Red Ale,104.14,1.0669,1.0136,5.69,14.27,16.14,125.01,90,1.0381,75,All Grain,,20.88
51921,Red TBD,Irish Red Ale,104.15,1.0724,1.0171,5.86,21.89,14.56,125.02,60,1.0448,70,All Grain,,20.88
51983,SchuBrew Vienna / Mexican Lager,Irish Lager,104.15,1.0674,1.0084,6.5,34.49,14.13,125.03,60,1.0386,70,BIAB,,20.88
52042,Liquid Gold,Irish Pale Ale,104.16,1.0566,1.0121,4.09,20.02,12.85,125.07,60,1.0317,70,All Grain,,20.92
52143,Fresh smoked red 2.0,Irish Red Ale,104.16,1.0705,1.0146,5.96,36.99,21.61,125.1,60,1.043,70,All Grain,,20.94
52418,Bat Mitzvah Blarney,Irish Red Ale,104.27,1.0531,1.01,3.86,20.99,14.1,125.23,60,1.0283,70,BIAB,,20.96
52611,Vienna lager,Irish Lager,104.28,1.0578,1.009,5.14,23.67,12.23,125.24,60,1.031,70,All Grain,,20.95
52612,Mandarina Cream,Irish Cream Ale,104.3,1.0627,1.0115,5.34,11.81,3.43,125.43,60,1.0349,70,All Grain,,21.13
52785,Dry Irish Stout,Irish Dry Stout,104.3,1.0555,1.0121,4,46.17,38.75,125.45,60,1.0254,75,BIAB,,21.15
52886,Irish Red Brew in a Bag,Irish Red Ale,104.33,1.0708,1.0137,6.24,20.99,14.52,125.49,60,1.0427,70,BIAB,,21.16
52935,Guinness 5gal,Irish Dry Stout,104.34,1.0494,1.0138,2.5,33.32,24.56,125.51,60,1.024,75,All Grain,,21.17
53006,Romero's Zession Red,Irish Red Ale,104.34,1.0494,1.0149,2.16,32.34,15.38,125.62,60,1.0258,70,All Grain,,21.28
53032,Cream of Three Crops,Irish Cream Ale,104.4,1.0534,1.0077,4.33,20.78,2.5,125.63,60,1.0259,73,All Grain,,21.23
53117,15C: Irish Extra Stout,Irish Extra Stout,104.42,1.0708,1.0137,6.23,47.22,34.27,125.67,60,1.0427,72,All Grain,,21.25
53225,Irish Cream Ale,Irish Cream Ale,104.43,1.061,1.0104,5.15,20.78,2.96,125.78,60,1.0284,75,All Grain,,21.35
53504,Irish Stout,Irish Dry Stout,104.43,1.0498,1.0119,3.03,41.97,36.46,125.8,60,1.0253,67,BIAB,,21.37
53723,The Thaw,Irish Lager,104.43,1.0706,1.0137,6.07,33.75,7.7,125.83,60,1.0394,70,All Grain,,21.4
53860,01C. Irish Cream Ale,Irish Cream Ale,104.45,1.0526,1.013,3.41,15.85,3.08,125.9,90,1.0292,72,All Grain,,21.45
53897,VIenna Lager,Irish Lager,104.46,1.0571,1.0122,4.36,23.61,10.38,125.95,60,1.0319,70,BIAB,,21.49
54060,Molly's Vienna Lager,Irish Lager,104.46,1.064,1.0125,5.16,29.06,8.28,125.96,60,1.0366,73,All Grain,,21.5
54222,Irish Red maybe,Irish Red Ale,104.49,1.0726,1.0171,5.96,37.38,18.52,125.97,60,1.0448,70,All Grain,,21.47
54480,Vienna Lager,Irish Lager,104.49,1.0566,1.0131,3.95,23.27,9.72,125.98,60,1.032,70,All Grain,,21.49
54500,Red Ale v2,Irish Red Ale,104.52,1.0775,1.019,6.26,67.39,23.23,125.99,90,1.0503,65,BIAB,,21.47
54546,Irish Stout,Irish Dry Stout,104.56,1.0411,1.0108,1.93,38.47,32.86,126.02,60,1.0251,75,All Grain,,21.46
54625,Huron Heifer,Irish Cream Ale,104.56,1.0452,1.0086,3.09,14.81,3.03,126.03,60,1.0572,70,All Grain,,21.47
54652,Lawn Mower Man,Irish Cream Ale,104.56,1.0671,1.0127,5.82,19.41,3.32,126.04,60,1.0379,75,BIAB,,21.48
54741,Another Belgian IPA - Tankhouse,Irish Pale Ale,104.59,1.0839,1.0167,7.98,56.43,4.63,126.05,60,1.0559,70,All Grain,,21.46
54743,Sun Burn,Irish Cream Ale,104.64,1.0657,1.0127,5.56,17.47,4.39,126.09,90,1.0456,70,All Grain,,21.45
55012,Pure Michigan Ale,Irish Pale Ale,104.76,1.0631,1.0105,5.75,26.51,5.13,126.09,60,1.033,70,All Grain,,21.34
55045,Irish Cream Ale,Irish Cream Ale,104.77,1.0515,1.0119,3.29,58.76,2.87,126.19,60,1.0271,70,All Grain,,21.42
55130,Basic Bitch Ale,Irish Cream Ale,104.79,1.0474,1.0086,3.25,14.69,8.91,126.25,60,1.0233,70,All Grain,,21.45
55255,Holi Water clone,Irish Pale Ale,104.8,1.071,1.0053,7.16,30.26,4.39,126.25,75,1.0397,65,All Grain,,21.46
55378,15A: Irish Red Ale,Irish Red Ale,104.81,1.0443,1.0118,2.25,26.23,12.61,126.28,60,1.0225,72,All Grain,,21.48
55460,Irish Red Ale,Irish Red Ale,104.82,1.0713,1.017,5.67,29.9,17.59,126.3,60,1.0435,70,All Grain,,21.48
55481,NewburghCA,Irish Cream Ale,104.85,1.0532,1.01,3.97,27.41,4.71,126.37,60,1.0284,70,BIAB,,21.52
55569,15B: Irish Stout,Irish Dry Stout,104.86,1.0485,1.0109,3.1,36.72,31.55,126.38,60,1.0252,72,All Grain,,21.52
55672,Awesome Recipe,Irish Pale Ale,104.94,1.0653,1.0144,5.21,26.38,11.37,126.39,60,1.0382,70,All Grain,,21.45
55786,Red rocket,Irish Red Ale,104.96,1.057,1.0122,4.22,21.6,12.23,126.41,60,1.0318,75,BIAB,,21.45
55808,570 Rare Vos,Irish Pale Ale,105.08,1.0694,1.0137,6.04,20.16,7.94,126.43,90,1.047,70,All Grain,,21.35
56017,Double Red Ale,Irish Red Ale,105.11,1.0817,1.0167,7.65,71.73,11.07,126.44,60,1.0501,70,All Grain,,21.33
56018,AIH Hugh Hefner Weizen,Irish Cream Ale,105.18,1.0685,1.0069,6.72,16.37,3.63,126.52,60,1.0385,75,BIAB,,21.33
56071,Irish red ale,Irish Red Ale,105.22,1.0736,1.0171,5.87,15.19,22.93,126.54,60,1.0461,75,All Grain,,21.32
56205,Burton Mercer,Irish Cream Ale,105.24,1.0789,1.0202,6.21,63.21,4.79,126.56,60,1.0511,73,All Grain,,21.31
56502,Bicycle ride,Irish Pale Ale,105.24,1.0653,1.0144,5.26,24.78,12.76,126.65,60,1.0382,70,All Grain,,21.4
56580,Belgian Pale,Irish Pale Ale,105.27,1.0738,1.0155,6.27,26.15,7.63,126.65,60,1.0459,75,All Grain,,21.38
56661,24B: Belgian Pale Ale,Irish Pale Ale,105.27,1.0608,1.0114,4.93,25.45,11.34,126.74,60,1.0332,72,All Grain,,21.47
56753,Dougs Drinking Ale 19May17,Irish Pale Ale,105.28,1.0742,1.0117,7,18.89,4.24,126.75,75,1.0454,65,All Grain,,21.47
56880,Night Figures,Irish Pale Ale,105.35,1.0672,1.0106,6.13,28.61,11.95,126.76,60,1.0376,70,All Grain,,21.41
57076,Finnish Red,Irish Red Ale,105.49,1.0529,1.0111,3.72,18.89,12.85,126.78,60,1.0286,65,All Grain,,21.29
57102,Dawn's Coconut Irish Cream Ale,Irish Cream Ale,105.55,1.0682,1.0127,5.89,14.06,4.8,126.79,60,1.0392,70,BIAB,,21.24
57459,Vienna Lager,Irish Lager,105.57,1.0586,1.0131,4.44,24.42,5.82,126.86,60,1.0336,75,All Grain,,21.29
57461,Fresh Smoked red,Irish Red Ale,105.6,1.0735,1.0186,5.08,71.24,21.84,126.88,60,1.0449,70,All Grain,,21.28
57471,Irish red,Irish Red Ale,105.61,1.0677,1.0153,5.32,28.69,15.27,126.88,60,1.0395,75,All Grain,,21.27
57505,Awesome Recipe,Irish Pale Ale,105.62,1.0798,1.0188,6.87,25.12,10.71,126.92,60,1.052,75,All Grain,,21.31
57611,Wes's Bday beer,Irish Cream Ale,105.65,1.0613,1.0129,5.14,25.54,4.7,126.94,75,1.0358,70,All Grain,,21.29
57782,Belgian Blonde Abbey no sugar,Irish Pale Ale,105.66,1.072,1.0128,6.52,11.76,3.96,126.98,90,1.0566,69,All Grain,,21.32
57790,Irish Red Ale,Irish Red Ale,105.68,1.0528,1.0119,3.66,24.23,9.75,127.01,60,1.024,72,All Grain,,21.33
58208,Vienna Lager-MN,Irish Lager,105.7,1.0664,1.0152,4.91,26.82,10.21,127.02,60,1.0384,72,All Grain,,21.32
58491,Steph's Creamy Ale,Irish Cream Ale,105.73,1.057,1.0122,4.23,18.89,4.11,127.02,90,1.0318,75,All Grain,,21.29
58510,Chocolate stout,Irish Dry Stout,105.81,1.0564,1.0158,3.24,26.59,33.53,127.04,60,1.0321,70,All Grain,,21.23
58703,The Froth Awakens,Irish Cream Ale,105.85,1.0743,1.0181,5.85,29.38,4.52,127.1,75,1.0475,70,All Grain,,21.25
58908,Irish Cream Ale,Irish Cream Ale,105.86,1.0645,1.0095,6,16.48,6.42,127.19,60,1.0399,70,All Grain,,21.33
58927,3 Crops,Irish Cream Ale,105.87,1.0508,1.0074,4.01,18.47,2.56,127.24,60,1.0245,75,All Grain,,21.37
59004,Couture's Vienna Lager,Irish Lager,105.88,1.058,1.0158,3.56,32.02,10.82,127.36,60,1.0341,65,All Grain,,21.49
59059,Vail Pail Ale,Irish Pale Ale,105.88,1.0722,1.0107,6.8,34.7,6.3,127.37,60,1.0438,70,All Grain,,21.48
59150,Irish Red,Irish Red Ale,105.9,1.0636,1.0142,4.7,16.14,16.46,127.38,75,1.0371,70,All Grain,,21.48
59314,Vienna,Irish Lager,105.92,1.0591,1.0114,4.88,26.69,12.17,127.42,60,1.0331,75,All Grain,,21.5
59408,No Puffs  Just Flakes,Irish Cream Ale,105.97,1.0548,1.0089,4.62,17.78,3.4,127.43,75,1.0297,65,All Grain,,21.46
59501,Ohio vienna,Irish Lager,105.98,1.0638,1.0134,4.98,26.33,11.98,127.43,60,1.0369,72,BIAB,,21.45
59591,German Lawnmower lager,Irish Cream Ale,106.03,1.0389,1.0057,2.72,19.53,3.35,127.45,60,1.0188,75,BIAB,,21.42
59626,St. Patty's Irish Stout,Irish Dry Stout,106.06,1.0499,1.011,3.27,46.17,38.21,127.5,60,1.0203,70,BIAB,,21.44
59675,Broc's Belgian Pale,Irish Pale Ale,106.08,1.0654,1.0135,5.29,19.91,9.76,127.57,60,1.0381,63,All Grain,,21.48
59747,Irish Cream Ale,Irish Cream Ale,106.09,1.0524,1.0076,4.33,28.58,5.71,127.57,60,1.0245,80,All Grain,,21.49
59814,Island coconut Irish Cream Ale,Irish Cream Ale,106.13,1.0672,1.0116,6.14,20.46,6.16,127.58,60,1.0391,80,BIAB,,21.45
60031,Belgian Pale,Irish Pale Ale,106.17,1.0682,1.0127,5.87,23.56,7.51,127.6,60,1.0391,75,All Grain,,21.43
60360,Gulf Coast Irish Cream Ale,Irish Cream Ale,106.3,1.0544,1.0112,4.16,14.2,3.86,127.64,60,1.0301,68,All Grain,,21.34
60455,IRA,Irish Red Ale,106.32,1.052,1.01,3.7,24.77,11.47,127.68,60,1.0266,65,All Grain,,21.36
60557,BudAPest -A- SMASH,Irish Lager,106.33,1.0729,1.0155,6.2,24.67,10.01,127.77,60,1.0446,69,All Grain,,21.44
60781,SzechSqanch Ale,Irish Pale Ale,106.34,1.0659,1.0116,5.83,24.28,9.09,127.77,90,1.0378,75,All Grain,,21.43
60910,You Kilkenny  You Bastards,Irish Red Ale,106.36,1.0636,1.0142,4.69,25.11,16.94,127.78,90,1.0429,70,All Grain,,21.42
60948,Cream of My Crop,Irish Cream Ale,106.36,1.0612,1.0093,5.62,15.99,9,127.78,90,1.0326,70,All Grain,,21.42
61178,Irish Stout 9-23-17,Irish Dry Stout,106.5,1.0643,1.0105,5.72,38.47,38.25,127.79,60,1.04,80,BIAB,,21.29
61258,Honey Red Ale,Irish Red Ale,106.51,1.0547,1.0088,4.34,22.75,13.19,127.8,60,1.0282,72,BIAB,,21.29
61318,Cream of 3 crops (Myself_,Irish Cream Ale,106.55,1.0447,1.0097,2.75,26.14,3.92,127.81,65,1.0219,70,All Grain,,21.26
61348,Irish Red,Irish Red Ale,106.56,1.0329,1.0033,0.75,21.6,9.98,127.87,60,1.0001,70,All Grain,,21.31
61648,Raging Red Irish Red,Irish Red Ale,106.57,1.071,1.0096,6.64,21.58,15.05,127.91,60,1.0399,75,BIAB,,21.34
61744,Cali Creamin' Clone,Irish Cream Ale,106.59,1.0582,1.0122,4.29,19.71,5.51,127.93,60,1.0332,75,All Grain,,21.34
62143,1881 Irish Red,Irish Red Ale,106.63,1.0665,1.0153,5.08,44.94,13.4,128.03,60,1.0395,70,All Grain,,21.4
62668,Condition Red Alert,Irish Red Ale,106.64,1.0557,1.0112,4.19,27.21,15.9,128.04,60,1.0301,70,All Grain,,21.4
63049,Cool  TX Irish Cream Ale,Irish Cream Ale,106.66,1.0583,1.0122,4.33,25.71,3.61,128.1,60,1.0274,65,BIAB,,21.44
63170,Cranberry red,Irish Red Ale,106.7,1.0564,1.0149,3.64,20.43,13.97,128.14,60,1.0321,70,All Grain,,21.44
63424,My Honey is Smokin',Irish Red Ale,106.72,1.0623,1.0125,5,23.79,14.25,128.21,60,1.0304,70,All Grain,,21.49
63579,Shotgun Shack,Irish Cream Ale,106.73,1.0589,1.0113,4.67,24.76,3.21,128.24,60,1.0377,72,All Grain,,21.5
63822,2018 Sorachi Ace Irish Cream Ale,Irish Cream Ale,106.78,1.0642,1.0115,5.43,19.25,3.65,128.27,90,1.0363,75,All Grain,,21.49
64269,Servaeza Lager,Irish Lager,106.78,1.0568,1.0121,4.13,28.05,10.54,128.27,60,1.0318,65,All Grain,,21.49
64637,Irish Ginger,Irish Red Ale,106.79,1.0664,1.0152,4.98,18.89,18.88,128.3,90,1.0384,70,BIAB,,21.51
64713,Irish Handcuffs,Irish Red Ale,106.82,1.0515,1.0119,3.29,19.93,14.17,128.32,60,1.0271,70,All Grain,,21.5
64718,Stupid Dog Irish Cream Ale,Irish Cream Ale,106.85,1.0611,1.0092,5.54,16.06,3.02,128.33,60,1.0343,75,BIAB,,21.49
64841,Coffee Stout,Irish Dry Stout,106.85,1.0719,1.0147,6.23,31.48,28.2,128.35,60,1.0431,70,All Grain,,21.51
65014,Irish Red Ale,Irish Red Ale,106.86,1.073,1.0147,6.27,37.47,14.65,128.36,60,1.0411,75,BIAB,,21.5
65085,Amber Ale,Irish Red Ale,106.86,1.0497,1.0118,2.99,20.99,11.57,128.41,60,1.0253,75,All Grain,,21.54
65101,Vickies Vienna Lager,Irish Lager,106.87,1.0542,1.0111,3.87,29.39,12.98,128.42,60,1.0286,72,All Grain,,21.54
65566,Irish Red Ale,Irish Red Ale,106.89,1.0498,1.0119,3.08,20.99,10.39,128.52,60,1.0254,75,All Grain,,21.63
65698,Day of The Dead,Irish Lager,106.93,1.0705,1.0146,5.98,23.8,12.85,128.52,90,1.0411,70,All Grain,,21.59
65740,Vienna Lager - Colonel Raul,Irish Lager,106.97,1.0603,1.0132,4.48,21.56,12.79,128.53,75,1.0393,75,BIAB,,21.56
65966,Besotted Fletcher Irish Red Ale (QBI),Irish Red Ale,106.99,1.073,1.0147,6.24,16.9,10.76,128.54,60,1.0445,75,All Grain,,21.55
66145,Howling Bailiff Raspberry Irish Cream Ale (HBR)...,Irish Cream Ale,107,1.0708,1.0128,6.21,15.74,3.64,128.54,60,1.0406,75,All Grain,,21.54
66343,Ben Heimbach - Amber Ale (Irish Red),Irish Red Ale,107.01,1.0527,1.0119,3.45,27.28,9.36,128.59,60,1.0289,75,extract,,21.58
66387,Simple Irish Cream Ale,Irish Cream Ale,107.04,1.0449,1.0097,2.93,30.01,5.9,128.6,60,1.0194,70,All Grain,,21.55
66980,Irish Red Ale,Irish Red Ale,107.13,1.0767,1.0187,6.21,44.79,13.73,128.64,60,1.0436,75,All Grain,,21.51
67675,Farmhouse,Irish Pale Ale,107.16,1.0591,1.0103,4.85,62.33,7.59,128.64,60,1.0314,65,All Grain,,21.48
67803,Better Belgian Pale Ale,Irish Pale Ale,107.24,1.0482,1.0109,3,20.2,8.26,128.69,60,1.0237,75,All Grain,,21.46
67825,Red,Irish Red Ale,107.24,1.0751,1.0117,6.94,52.51,15.86,128.73,60,1.0391,62,All Grain,,21.48
67979,Wien Lager,Irish Lager,107.27,1.0645,1.0095,6.04,36.2,11.48,128.77,60,1.0361,69,All Grain,,21.5
68581,IIResponsible Ale,Irish Red Ale,107.28,1.0861,1.0229,8.32,19.95,13.02,128.8,60,1.0597,70,All Grain,,21.52
68634,Maple Red,Irish Red Ale,107.33,1.0846,1.0192,7.87,25.7,19.71,128.84,60,1.0564,70,All Grain,,21.51
68678,Ice Cream Paintjob,Irish Cream Ale,107.34,1.0761,1.0178,6.27,41.58,3.93,128.84,60,1.0487,70,All Grain,,21.5
68754,Pickled Weaver Irish Draught,Irish Red Ale,107.35,1.0777,1.0166,6.74,25.4,8.09,128.84,60,1.0448,75,All Grain,,21.5
68822,NHC Vienna Lager (orig),Irish Lager,107.41,1.0602,1.0132,4.43,28.61,15.81,128.87,60,1.0392,72,All Grain,,21.46
68908,Tipsy Vicar Irish Stout (TVS),Irish Dry Stout,107.45,1.0554,1.012,3.93,40.4,38.39,128.95,60,1.0254,75,All Grain,,21.5
68951,Red lees irish,Irish Red Ale,107.51,1.0754,1.0178,6.29,26.23,18.42,128.96,60,1.0487,75,BIAB,,21.45
69246,Awesome Recipe,Irish Cream Ale,107.52,1.0528,1.0119,3.66,13.96,4.04,129.02,90,1.0289,75,All Grain,,21.5
69380,Charlie Murphy's Stout Clone,Irish Dry Stout,107.54,1.0403,1.007,2.8,25.52,39.54,129.03,60,1.017,70,All Grain,,21.49
69616,Irish Red,Irish Red Ale,107.55,1.0704,1.0154,5.94,26.03,13.49,129.05,60,1.0432,65,All Grain,,21.5
69626,SchuBrew Dry Stout 2018,Irish Dry Stout,107.56,1.0456,1.0097,3.06,41.97,30.45,129.09,60,1.0227,70,BIAB,,21.53
69763,SchuBrew Irish Cream Ale 2018 - Mahones,Irish Cream Ale,107.59,1.0685,1.0129,6.2,27.8,3.33,129.09,60,1.0406,70,BIAB,,21.51
70765,JRDub78 Red Ale,Irish Red Ale,107.6,1.0696,1.0116,6.31,23.27,14.16,129.14,90,1.0403,75,All Grain,,21.54
70987,Irish Cream Ale 001,Irish Cream Ale,107.63,1.0536,1.0066,4.61,16.56,2.53,129.19,60,1.0259,75,BIAB,,21.56
71453,WFH Irish Cream Ale,Irish Cream Ale,107.74,1.0568,1.0121,4.13,18.84,2.99,129.23,90,1.0318,80,All Grain,,21.49
71590,Negra Modelo Clone,Irish Lager,107.75,1.0654,1.0135,5.3,23.42,13.76,129.24,90,1.0443,75,All Grain,,21.49
71687,Centennial,Irish Cream Ale,107.75,1.0701,1.0161,5.47,60.08,3.57,129.25,60,1.0415,70,All Grain,,21.5
71690,I scream you scream Irish Cream Ale,Irish Cream Ale,107.76,1.0547,1.0088,4.44,21.97,3.13,129.26,60,1.0283,70,BIAB,,21.49
72108,Sorachi ace clone,Irish Pale Ale,107.77,1.0849,1.0167,8.33,56.25,4.16,129.26,60,1.0568,72,All Grain,,21.49
72117,McGrubbs Stout,Irish Dry Stout,107.77,1.0556,1.0112,4.06,31.14,30.04,129.26,60,1.0239,70,BIAB,,21.49
72356,Zzzz Irish Cream Ale,Irish Cream Ale,107.78,1.0733,1.0117,6.71,35.38,3.6,129.33,60,1.044,75,BIAB,,21.54
72868,Neals Vanilla Creme Ale,Irish Cream Ale,107.78,1.0484,1.0109,3.06,19.81,2.96,129.35,60,1.0237,70,All Grain,,21.57
72873,Vienna Lager,Irish Lager,107.87,1.0578,1.0081,5.32,24.34,10.42,129.36,90,1.0309,80,All Grain,,21.49
72934,GG Helles,Irish Lager,107.9,1.0537,1.0138,3.21,40.21,4.7,129.38,60,1.0338,70,extract,,21.47
73112,Evil Redhead,Irish Red Ale,107.97,1.0715,1.0162,5.87,23.08,20.19,129.44,90,1.0373,73,BIAB,,21.46
73264,The Freckled Lass - Irish Red Ale,Irish Red Ale,108.05,1.0512,1.013,3.05,24.56,11.97,129.44,60,1.0291,70,BIAB,,21.4
73320,Ashburnham Lager,Irish Lager,108.05,1.0632,1.0084,5.97,33.91,13.76,129.5,60,1.0342,65,BIAB,,21.45
73542,Prrremium Eduardo,Irish Lager,108.12,1.0594,1.0091,5.26,18.45,10.67,129.51,60,1.031,81.5,All Grain,,21.39
73621,Speckled 10g,Irish Cream Ale,108.12,1.0729,1.0155,6.21,19.7,6.34,129.52,60,1.064,70,All Grain,,21.4
73672,Throwback Irish Cream Ale,Irish Cream Ale,108.26,1.0637,1.0134,4.91,27.28,3.77,129.54,60,1.0368,75,BIAB,,21.28
73675,Horchata Irish Cream Ale,Irish Cream Ale,108.27,1.0653,1.0144,5.24,18.01,3.14,129.55,60,1.0339,73,All Grain,,21.28
73717,Joey's Porter,Irish Dry Stout,108.34,1.0633,1.015,4.38,21.45,50,129.57,60,1.0307,70,All Grain,,21.23
244,Sleeman Irish Cream Ale Clone,Irish Cream Ale,108.54,1.0664,1.0152,4.93,19.73,4.74,129.57,60,1.0413,70,All Grain,,21.03
4508,Vienna lager,Irish Lager,108.57,1.0631,1.0094,5.76,26.65,11.44,129.58,60,1.0344,80,All Grain,,21.01
7708,Prvo  pa musko,Irish Red Ale,108.57,1.0679,1.0145,5.54,25.05,11.44,129.66,60,1.0394,65,All Grain,,21.09
19854,Ale lot of rosey,Irish Red Ale,108.6,1.0585,1.0131,4.42,30.8,23.76,129.67,60,1.0336,75,All Grain,,21.07
20226,Ape on Acid Ale,Irish Red Ale,108.62,1.0538,1.0138,3.42,25.56,14.44,129.7,60,1.0306,70,All Grain,,21.09
28807,Dry Irish Stout,Irish Dry Stout,108.68,1.0485,1.0109,3.09,41.14,36.05,129.79,90,1.0299,75,All Grain,,21.11
39870,Irish Cream Ale,Irish Cream Ale,108.69,1.0568,1.0121,4.14,15.32,4.61,129.79,60,1.0318,70,All Grain,,21.1
41242,Irish Cream Ale,Irish Cream Ale,108.77,1.0492,1.0047,4.17,18.41,3.03,129.82,75,1.0294,76,All Grain,,21.06
41599,Belgian IPA,Irish Pale Ale,108.77,1.0822,1.0197,7.29,79.64,17.61,129.84,60,1.0554,70,All Grain,,21.06
46948,Lazy Bee Vaniljekos Ale,Irish Cream Ale,108.78,1.0718,1.0147,6.17,15.57,4.92,129.86,75,1.0544,70,All Grain,,21.08
51908,Queens Blonde,Irish Pale Ale,108.83,1.0598,1.0149,3.94,36.88,5.55,129.89,60,1.034,70,All Grain,,21.07
56332,Gof Ale,Irish Red Ale,108.83,1.0697,1.0096,6.64,42.49,16,129.98,60,1.0399,75,All Grain,,21.16
56989,Vampira Red Ale,Irish Red Ale,108.87,1.0531,1.01,3.89,26.76,12.93,130.09,60,1.0268,65,All Grain,,21.22
967,Tommys red,Irish Red Ale,108.89,1.0603,1.0132,4.48,20.77,13.7,130.12,60,1.0393,69,All Grain,,21.23
2224,Pelforth Brune(ish),Irish Pale Ale,108.92,1.0749,1.0148,6.58,22.81,20.68,130.13,60,1.0472,70,All Grain,,21.21
3310,Belgian Blonde,Irish Pale Ale,108.94,1.0776,1.0174,6.68,22.85,4.5,130.19,60,1.0519,70,All Grain,,21.25
