brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
197,Brasserie Fischer / Fischer Biere d' Alsace,1138218329,2,2,3,MaldonGold,Irish Pale Ale,3,2,Fischer Réserve Ambrée  (Dorelei),6.3,6234
35,Boston Beer Company (Samuel Adams),1256941963,3,3,4,maleman,Irish Red Ale,3,3,Samuel Adams Irish Red,5.8,38365
75,Grupo Modelo S.A. de C.V.,1311197728,2,3.5,3.5,maleman,Irish Lager,2,2.5,Victoria,4,6508
37,Brasserie d'Orval S.A.,1225475118,4.5,4,5,males,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
240,Murphy Brewery Ireland Limited,1191642236,5,4.5,4.5,malibujohnny,Irish Dry Stout,5,5,Murphy's Irish Stout,4,703
35,Boston Beer Company (Samuel Adams),1296258506,4.5,4,3.5,malloyca,Irish Lager,4,4.5,Samuel Adams Boston Lager,4.9,104
25327,DC Brau Brewing Co.,1315519714,3.5,3.5,3,malloyca,Irish Pale Ale,3,3.5,The Citizen,7,70998
6268,Brasserie Oc'Ale,1249153095,4,5,4,malmquna,Irish Pale Ale,4.5,4.5,Oc'ale Blonde,6,39221
167,Brewery Lobkowicz,1281204654,3,3,3,malmquna,Irish Lager,3,3.5,Demon,5.2,14426
380,Brasserie Castelain,1267302363,3,2.5,2.5,malmquna,Irish Pale Ale,3,3,Jade (Biere Biologique),4.6,2428
470,Abbaye de Leffe S.A.,1248557955,3,4,4,malmquna,Irish Pale Ale,3,4,Leffe Blonde,6.6,2137
9922,Brasserie Des Trois Fontaines,1255771694,3,4,3.5,malmquna,Irish Pale Ale,3,3.5,La Mandubienne,6.5,18954
6571,Brasserie Du Chant Du Loup,1248207392,2.5,2.5,3,malmquna,Irish Pale Ale,2,2.5,Lupus Ale,4.9,14330
10096,Cervejaria Sudbrack Ltda,1128116407,4.5,4,4,Malpa,Irish Pale Ale,4,4.5,Eisenbahn Pale Ale,4.8,19601
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1108012701,4,3.5,4,malthead,Irish Red Ale,4,3.5,Smithwick's Ale,4.5,1822
470,Abbaye de Leffe S.A.,1089411447,3.5,3.5,3.5,malthead,Irish Pale Ale,3.5,3,Leffe Blonde,6.6,2137
35,Boston Beer Company (Samuel Adams),1264370938,4.5,4,4,Maltoftheearth,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1294925598,4.5,3.5,3,MaltsOfGlory,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
240,Murphy Brewery Ireland Limited,1305786934,4,4,4.5,MaltsOfGlory,Irish Dry Stout,3.5,3.5,Murphy's Irish Stout,4,703
14400,Ninkasi Brewing Company,1307952170,4,3.5,4,MaltsOfGlory,Irish Cream Ale,4.5,4,Nuptiale Irish Cream Ale,5.7,60400
14400,Ninkasi Brewing Company,1300792808,4,4,4,MaltsOfGlory,Irish Red Ale,3.5,3.5,Renewale - 2011,5.2,65234
35,Boston Beer Company (Samuel Adams),1305187839,3.5,3.5,3.5,MaltsOfGlory,Irish Red Ale,3,3,Samuel Adams Irish Red,5.8,38365
306,Coors Brewing Company,1295006657,3.5,2.5,3,MaltsOfGlory,Irish Pale Ale,3,3,Blue Moon Pale Moon,5.4,42887
37,Brasserie d'Orval S.A.,1121035547,4.5,4.5,5,malty,Irish Pale Ale,5,4.5,Orval Trappist Ale,6.9,129
22,Unibroue,1266799317,4.5,4,4,malty,Irish Pale Ale,4.5,4,Raftman,5.5,793
35,Boston Beer Company (Samuel Adams),1296955186,4.5,4,4,malty,Irish Lager,4.5,4,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1202683943,4.5,4,5,malty,Irish Red Ale,4.5,4,Samuel Adams Irish Red,5.8,38365
417,August Schell Brewing Company,1166490096,4.5,4,4,malty,Irish Extra Stout,4.5,4,Stout,5,41862
193,Anderson Valley Brewing Company,1153089434,4.5,4.5,4,malty,Irish Cream Ale,4,4,Summer Solstice Cerveza Crema,5.6,23506
240,Murphy Brewery Ireland Limited,1300310465,4,4,4.5,malty,Irish Dry Stout,3.5,3,Murphy's Irish Stout,4,703
646,Carlow Brewing Company,1108845012,4,3,3,malty,Irish Dry Stout,3,3,O'Hara's Irish Stout,4.3,1751
30,Avery Brewing Company,1117161323,3.5,4.5,4,malty,Irish Pale Ale,4,3,Karma,5.2,23042
37,Brasserie d'Orval S.A.,1184383555,5,5,4.5,MaltyGoodness,Irish Pale Ale,3.5,4.5,Orval Trappist Ale,6.9,129
2372,Terrapin Beer Company,1136949214,4,3,3,MaltyGoodness,Irish Cream Ale,3.5,4,Terrapin Golden Ale,5,9777
392,Weyerbacher Brewing Co.,1247015007,4,4,4,MaltyGoodness,Irish Pale Ale,4,4,Verboten,5.9,58482
3052,Hook Norton Brewery Co. Ltd.,1219711250,4,4,3.5,MaltyGoodness,Irish Extra Stout,4,4,Double Stout,4.8,7266
1416,Uinta Brewing Company,1220666848,4,4,3.5,MaltyGoodness,Irish Pale Ale,4,4,Monkshine,6.8,23313
743,Lancaster Brewing Company,1193884806,4,3.5,4,MaltyGoodness,Irish Lager,3,3.5,Oktoberfest,6.5,13824
423,Boulevard Brewing Co.,1152148488,3.5,4,4,MaltyGoodness,Irish Dry Stout,3,3.5,Dry Stout,5.2,3277
1549,Goose Island Beer Co.,1148262665,3.5,3.5,3.5,MaltyGoodness,Irish Red Ale,3.5,3.5,Kilgubbin Red Ale,4.5,2778
417,August Schell Brewing Company,1169005192,3.5,4,3.5,MaltyGoodness,Irish Extra Stout,3.5,3.5,Stout,5,41862
193,Anderson Valley Brewing Company,1145671183,3.5,4,4,MaltyGoodness,Irish Cream Ale,3.5,3.5,Summer Solstice Cerveza Crema,5.6,23506
417,August Schell Brewing Company,1159649914,3.5,3.5,3.5,MaltyGoodness,Irish Lager,3.5,3.5,FireBrick,5,2032
240,Murphy Brewery Ireland Limited,1149633669,3,3,3.5,MaltyGoodness,Irish Red Ale,3,3,Murphy's Irish Red Beer,5,913
741,"Lakefront Brewery, Inc.",1207452788,2,4,3.5,MaltyGoodness,Irish Dry Stout,2,2,Snake Chaser,5,15884
144,Sprecher Brewing Company,1267022627,3,2.5,2,manahansf,Irish Lager,3.5,3,Special Amber,5,97
266,Mad River Brewing Company,1268096417,3,2.5,3,manahansf,Irish Pale Ale,2.5,3,Mad Belgian,6.5,51729
37,Brasserie d'Orval S.A.,1297352334,4.5,4.5,5,Mancer,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
4302,"Belize Brewing Co., Ltd.",1276559657,4,3,3,Mancer,Irish Extra Stout,4,3.5,Belikin Stout,6.5,12334
42,Brewery Ommegang,1295057539,4,3.5,4.5,Mancer,Irish Pale Ale,4,4,Ommegang BPA (Belgian-style Pale Ale),6.2,56875
35,Boston Beer Company (Samuel Adams),1269060517,4,3,3,Mancer,Irish Lager,3,3,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1269999774,3.5,3,3.5,Mancer,Irish Red Ale,3,3.5,Samuel Adams Irish Red,5.8,38365
37,Brasserie d'Orval S.A.,1135449645,5,5,5,Mandrake,Irish Pale Ale,5,5,Orval Trappist Ale,6.9,129
816,Granite Brewery & Restaurant,1161538051,5,3.5,4,Mandrake,Irish Dry Stout,4,4,Keefe's Irish Stout,4.5,12514
148,Belhaven Brewery Company Ltd.,1168323996,4,3.5,3.5,Mandrake,Irish Extra Stout,3.5,3.5,Belhaven Scottish Stout,7,48194
160,Wychwood Brewery Company Ltd,1133546267,4,3.5,3.5,Mandrake,Irish Extra Stout,3.5,4,Black Wych,5,6525
297,Thomas Caffrey Brewing Co.,1139366264,4,3.5,4,Mandrake,Irish Red Ale,3,3.5,Caffrey's Irish Ale,3.8,825
132,Rogue Ales,1143427131,4,3.5,4,Mandrake,Irish Cream Ale,4.5,4,Honey Irish Cream Ale,5.5,365
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1133401442,4,3.5,4,Mandrake,Irish Red Ale,4,3.5,Kilkenny Irish Irish Cream Ale,4.3,3628
1879,Garrison Brewing Company,1133401708,4,3.5,3,Mandrake,Irish Extra Stout,4,3.5,Martello Stout,4.8,25639
22,Unibroue,1160271373,4,4,3.5,Mandrake,Irish Pale Ale,4,4,Raftman,5.5,793
97,Maritime Beer Company Inc.,1137270800,3.5,3.5,3.5,Mandrake,Irish Cream Ale,4,3.5,Black Pearl Irish Cream Ale,5.3,301
1879,Garrison Brewing Company,1148418075,3.5,3.5,4,Mandrake,Irish Red Ale,3.5,3.5,Irish Red Ale,5,13302
470,Abbaye de Leffe S.A.,1139118875,3.5,4,3.5,Mandrake,Irish Pale Ale,4,3.5,Leffe Blonde,6.6,2137
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1137872619,3.5,3.5,3.5,Mandrake,Irish Red Ale,3,3,Smithwick's Ale,4.5,1822
13831,Taps Brewing Co. Inc.,1151424026,3.5,3.5,3.5,Mandrake,Irish Cream Ale,3.5,3,Taps Red Irish Cream Ale,4.9,30372
885,Summit Station Restaurant & Brewery,1092173780,4.5,4.5,4,ManekiNeko,Irish Dry Stout,4,4,Diamond Stout,6.5,19149
22,Unibroue,1064900975,4.5,4.5,3.5,ManekiNeko,Irish Pale Ale,4.5,4,Raftman,5.5,793
192,New Belgium Brewing,1066358808,4.5,4,4,ManekiNeko,Irish Pale Ale,4,3.5,Porch Swing Single Ale,6,1916
696,Thomas Hooker Brewing Company,1135538939,4.5,3.5,3,ManekiNeko,Irish Cream Ale,4,3.5,Thomas Hooker Blonde Ale,5.1,9801
10097,Harpoon Brewery,1075953608,4,4.5,4,ManekiNeko,Irish Pale Ale,4.5,3.5,Harpoon Abbey Style Ale (100 Barrel Series #03),6.5,13455
470,Abbaye de Leffe S.A.,1063552314,4,4,4,ManekiNeko,Irish Pale Ale,3.5,3.5,Leffe Blonde,6.6,2137
42,Brewery Ommegang,1067309531,4,5,4,ManekiNeko,Irish Pale Ale,4.5,4,Rare Vos (Amber Ale),6.5,593
417,August Schell Brewing Company,1089835211,3.5,4,4,ManekiNeko,Irish Lager,4,3.5,FireBrick,5,2032
885,Summit Station Restaurant & Brewery,1092173360,3.5,3,3,ManekiNeko,Irish Cream Ale,3.5,3,Irish Cream Ale,4.8,19143
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1064376187,3.5,3,3.5,ManekiNeko,Irish Red Ale,3.5,3.5,Smithwick's Ale,4.5,1822
99,Matt Brewing Company,1070940397,3,3.5,4,ManekiNeko,Irish Lager,3,3.5,Saranac Season's Best - Nut Brown Lager,5.3,2019
74,Gritty McDuff's Brewing Company,1090072100,3,4,4,ManekiNeko,Irish Dry Stout,3,4,Gritty McDuff's Black Fly Stout,4.1,1149
4285,Brouwerij De Cock,1266351100,4.5,4,4,ManforallSaisons,Irish Pale Ale,4.5,4,Mea Culpa (Beer Mania),6.5,39692
552,Scheldebrouwerij,1326018977,3.5,4.5,3.5,ManforallSaisons,Irish Pale Ale,4.5,3.5,Mug Bitter,5,29681
552,Scheldebrouwerij,1326019335,3.5,3.5,4,ManforallSaisons,Irish Pale Ale,3,4.5,Paus (brewed For Brouwerij De Lelie),8.5,71623
3463,Brouwerij Contreras,1319903007,3.5,3.5,4,ManforallSaisons,Irish Pale Ale,3.5,3,Tonneke,4.8,16454
590,New Glarus Brewing Company,1172357448,4,4,3.5,ManicD,Irish Cream Ale,3,3.5,Spotted Cow,4.8,1963
470,Abbaye de Leffe S.A.,1314923154,3.5,3.5,4.5,manitouman84,Irish Pale Ale,3.5,3.5,Leffe Blonde,6.6,2137
161,Florida Beer Company,1315790653,2,3,3.5,manitouman84,Irish Lager,2,2.5,Ybor Gold Amber Lager,4.6,18290
240,Murphy Brewery Ireland Limited,1211424111,4.5,3.5,3.5,manko99,Irish Dry Stout,4.5,4.5,Murphy's Irish Stout,4,703
35,Boston Beer Company (Samuel Adams),1105379867,4.5,4,5,manofmanners,Irish Lager,4,4.5,Samuel Adams Boston Lager,4.9,104
11174,Cervecera Mexicana S.A. De C.V.,1147050564,4,3.5,4,Manosbeeroffate,Irish Extra Stout,2.5,4,Potro,4.7,21697
35,Boston Beer Company (Samuel Adams),1134877499,4,4,4,Manosbeeroffate,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
35,Boston Beer Company (Samuel Adams),1203376709,4,4,4.5,Manosbeeroffate,Irish Red Ale,3.5,4,Samuel Adams Irish Red,5.8,38365
42,Brewery Ommegang,1133747588,3.5,4,4,Manosbeeroffate,Irish Pale Ale,3.5,4,Rare Vos (Amber Ale),6.5,593
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1154741400,2,3,4,Manosbeeroffate,Irish Lager,2.5,2,Dos Equis Amber Lager,4.5,171
4146,Karl Strauss Brewing Company,1275707585,3,4,3,ManuelHerrera,Irish Red Ale,3,3.5,Red Trolley Ale,5.8,6428
42,Brewery Ommegang,1304278941,4.5,4.5,4,Mao,Irish Pale Ale,4.5,5,Rare Vos (Amber Ale),6.5,593
27084,Bierbrouwerij Maallust,1321298327,4,4,4,Mar02x,Irish Pale Ale,4,4,Blond Bier,6.5,75258
10068,Brasserie Artisanale Du Trégor,1317328365,4,4,4,Mar02x,Irish Pale Ale,4,4,Dremmwel Blonde Bio,5,73007
11890,Bierbrouwerij Grand-Café  Emelisse,1314906956,4,4.5,4,Mar02x,Irish Pale Ale,3.5,3.5,Emelisse Blond,7.5,50168
15083,De Fontein,1324652133,4,3,3,Mar02x,Irish Pale Ale,4,4.5,Vlaamsche Reus Blond,6.1,69700
545,Lindeboom Bierbrouwerij B.V.,1317888315,3.5,4,4,Mar02x,Irish Pale Ale,3.5,4,Smaak Van Echt,6,73830
15976,De 7de Hemel,1321903459,3.5,4,4.5,Mar02x,Irish Pale Ale,3.5,3,Zonnestraal,6.5,65275
215,Bières de Chimay S.A.,1324905006,3,3.5,3,Mar02x,Irish Pale Ale,3,3,Dorée,4.8,1811
184,Bierbrouwerij De Koningshoeven B.V.,1323346630,3,3.5,3,Mar02x,Irish Pale Ale,3.5,3,La Trappe Isid’or Oak Aged Trappist Ale,7.5,69715
725,Brouwerij Haacht NV,1318267368,3,3.5,4,Mar02x,Irish Pale Ale,3,3.5,Tongerlo 6 Dubbel Blond,6,22448
552,Scheldebrouwerij,1317058848,3,2.5,3.5,Mar02x,Irish Pale Ale,2.5,3,Mug Bitter,5,29681
14033,Cervecería Minerva,1315720168,2,3.5,2.5,Mar02x,Irish Dry Stout,1.5,2,Minerva Stout,6,42660
15191,Allendale Brew Company Limited,1315740449,2,3,3.5,Mar02x,Irish Extra Stout,2,1.5,Tor Bar'l,5,73028
380,Brasserie Castelain,1068420805,5,4,4,marburg,Irish Pale Ale,4,4.5,Jade (Biere Biologique),4.6,2428
4261,Brasserie Des Géants,1094784191,5,3.5,4,marburg,Irish Pale Ale,4.5,4,Gouyasse Tradition,6,9078
37,Brasserie d'Orval S.A.,1044429016,4.5,4.5,5,marburg,Irish Pale Ale,5,5,Orval Trappist Ale,6.9,129
60,Cooperstown Brewing Company,1076270193,4.5,3.5,4,marburg,Irish Extra Stout,3.5,4.5,Strike Out Stout,4.6,178
35,Boston Beer Company (Samuel Adams),1056984115,4.5,3.5,4,marburg,Irish Lager,4,3.5,Samuel Adams Boston Lager,4.9,104
42,Brewery Ommegang,1061260614,4.5,5,4,marburg,Irish Pale Ale,4,4,Rare Vos (Amber Ale),6.5,593
309,Brasserie Duyck,1103176173,4,4.5,4,marburg,Irish Pale Ale,4,3.5,Saint Druon De Sebourg (French Abbey Ale),6,7470
647,The Biddy Early Brewery,1045684367,4,3.5,3.5,marburg,Irish Red Ale,4,4.5,Red Biddy,4.9,1763
827,Brouwerij De Bie / D'Hellekappelle,1063038977,4,4.5,4,marburg,Irish Pale Ale,4,3.5,Hellekapelle,5,2578
132,Rogue Ales,1058753429,4,3.5,3.5,marburg,Irish Cream Ale,3.5,3.5,Honey Irish Cream Ale,5.5,365
9897,Jolly Pumpkin Artisan Ales,1100229000,4,4.5,5,marburg,Irish Pale Ale,4.5,4.5,"Luciérnaga, The Firefly",6.5,20524
240,Murphy Brewery Ireland Limited,1052485320,4,3.5,4,marburg,Irish Dry Stout,3.5,4,Murphy's Irish Stout,4,703
4067,Fordham Brewing Company,1057082198,4,4,4,marburg,Irish Extra Stout,3.5,4,Oyster Stout,5.4,5094
1457,Arbor Brewing Company,1047918144,3.5,4,5,marburg,Irish Dry Stout,4,4.5,Arbor Brewing Faricy Fest Irish Stout,5,5134
22,Unibroue,1057083401,3.5,2.5,3,marburg,Irish Pale Ale,3,3,La Gaillarde,5,2057
646,Carlow Brewing Company,1049796496,3.5,3,4,marburg,Irish Red Ale,3,3.5,Moling's Traditional Red Ale,4.3,1753
470,Abbaye de Leffe S.A.,1228981415,4,4,4,marc956,Irish Pale Ale,4,4.5,Leffe Blonde,6.6,2137
75,Grupo Modelo S.A. de C.V.,1292565415,4,3,3,marc956,Irish Lager,3,3.5,Victoria,4,6508
9897,Jolly Pumpkin Artisan Ales,1317611462,4.5,4.5,4,MarcatGSB,Irish Pale Ale,4.5,4.5,"Luciérnaga, The Firefly",6.5,20524
42,Brewery Ommegang,1310184453,3.5,4,4,MarcatGSB,Irish Pale Ale,3,3.5,Ommegang BPA (Belgian-style Pale Ale),6.2,56875
3,Abita Brewing Co.,1082084677,4,3.5,3,marcellaproust,Irish Lager,4,4,Amber,4.5,5
35,Boston Beer Company (Samuel Adams),1225847973,3.5,3.5,3,marcellaproust,Irish Red Ale,3.5,4,Samuel Adams Irish Red,5.8,38365
470,Abbaye de Leffe S.A.,1129425534,4.5,4.5,5,MarcGetty,Irish Pale Ale,4.5,5,Leffe Blonde,6.6,2137
16320,Brasserie de la Senne,1286672946,4,4,4.5,MarcGetty,Irish Pale Ale,4,5,Taras Boulba,4.5,32846
240,Murphy Brewery Ireland Limited,1198891163,2.5,4,4.5,MarcGetty,Irish Dry Stout,2.5,2.5,Murphy's Irish Stout,4,703
37,Brasserie d'Orval S.A.,1292465808,1.5,2.5,3,marchoftheclouds,Irish Pale Ale,2,1.5,Orval Trappist Ale,6.9,129
19127,Metropolitan Brewing,1238641075,5,4,4,marcobrau,Irish Lager,4,4,Dynamo Copper Lager,5.8,47292
590,New Glarus Brewing Company,1176427669,5,3.5,4,marcobrau,Irish Pale Ale,4.5,4,Stone Soup,5.3,35281
3,Abita Brewing Co.,1078368697,4,3.5,4,marcobrau,Irish Lager,3.5,3.5,Amber,4.5,5
2428,Brasserie Caulier,1153789279,4,3,4.5,marcobrau,Irish Pale Ale,5,3.5,Caulier Saaz Ale,5.5,14980
1549,Goose Island Beer Co.,1282445490,4,4.5,4.5,marcobrau,Irish Pale Ale,5,4,Fleur,7,50276
132,Rogue Ales,1121134805,4,3.5,4,marcobrau,Irish Cream Ale,3.5,4,Honey Irish Cream Ale,5.5,365
380,Brasserie Castelain,1054839641,4,4.5,4,marcobrau,Irish Pale Ale,4,4.5,Korma Blonde Ale,5.6,1055
309,Brasserie Duyck,1062642731,4,4,2.5,marcobrau,Irish Pale Ale,2.5,2.5,Saint Druon De Sebourg (French Abbey Ale),6,7470
423,Boulevard Brewing Co.,1141792302,3.5,4.5,4,marcobrau,Irish Dry Stout,3,3.5,Dry Stout,5.2,3277
16320,Brasserie de la Senne,1203716994,5,4,4.5,marcpal,Irish Pale Ale,3,4.5,Taras Boulba,4.5,32846
37,Brasserie d'Orval S.A.,1216594905,5,4,5,marcpal,Irish Pale Ale,5,4,Orval Trappist Ale,6.9,129
417,August Schell Brewing Company,1238358964,4.5,3.5,3.5,marcpal,Irish Lager,2.5,4,FireBrick,5,2032
392,Weyerbacher Brewing Co.,1214420351,4.5,4,4.5,marcpal,Irish Pale Ale,3.5,4.5,Verboten,5.9,58482
665,Smithwick's Brewery / Irish Ale Breweries Ltd,1210898317,4.5,2.5,5,marcpal,Irish Red Ale,4.5,3.5,Kilkenny Irish Irish Cream Ale,4.3,3628
12959,Captain Lawrence Brewing Co.,1235516932,4.5,4,4.5,marcpal,Irish Pale Ale,4,4.5,Liquid Gold,6,28179
743,Lancaster Brewing Company,1220917145,4,3.5,3.5,marcpal,Irish Lager,4,3.5,Oktoberfest,6.5,13824
1549,Goose Island Beer Co.,1204505535,3.5,4,4,marcpal,Irish Red Ale,3,3,Kilgubbin Red Ale,4.5,2778
15642,Flat Earth Brewing Company,1214752348,3,3.5,4,marcpal,Irish Pale Ale,2.5,3,Flat Earth Belgian-Style Pale Ale,5.2,35339
590,New Glarus Brewing Company,1230085927,2.5,2.5,3.5,marcpal,Irish Cream Ale,3,2.5,Spotted Cow,4.8,1963
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1255126701,4,2,3,Marcrates,Irish Lager,2.5,3,Dos Equis Amber Lager,4.5,171
35,Boston Beer Company (Samuel Adams),1208110890,5,4.5,5,Marcus6679,Irish Lager,4.5,4.5,Samuel Adams Boston Lager,4.9,104
302,Genesee Brewing Co. / Dundee Brewing Co.,1202672900,4,3,3.5,Marcus6679,Irish Cream Ale,4.5,3,Genesee Irish Cream Ale,5.2,1376
646,Carlow Brewing Company,1208305227,4,4.5,5,Marcus6679,Irish Red Ale,4,4,O'Hara's Irish Red,4.3,22181
48,Brouwerij Van Steenberge N.V.,1220372693,3.5,3.5,4,Marcus6679,Irish Pale Ale,3.5,3.5,Bière Du Boucanier Red,7,20237
99,Matt Brewing Company,1229048890,3.5,4,4,Marcus6679,Irish Lager,4,4,Saranac Season's Best - Nut Brown Lager,5.3,2019
306,Coors Brewing Company,1229897822,3,3,3,Marcus6679,Irish Pale Ale,2.5,2.5,Blue Moon Pale Moon,5.4,42887
99,Matt Brewing Company,1196100199,2.5,3.5,3.5,Marcus6679,Irish Pale Ale,2,2.5,Saranac Belgian Ale,5.9,26617
3,Abita Brewing Co.,1224190953,2,1.5,3,Marcus6679,Irish Lager,2.5,1.5,Amber,4.5,5
37,Brasserie d'Orval S.A.,1202602701,2,3,4.5,Marcus6679,Irish Pale Ale,2,2,Orval Trappist Ale,6.9,129
99,Matt Brewing Company,1262057268,3.5,4,4,Mardukk,Irish Lager,3.5,3,Saranac Winter Lager,5.9,53199
99,Matt Brewing Company,1267066092,3.5,2.5,4,Mardukk,Irish Red Ale,3,3,Saranac Irish Red Ale,4.5,43835
470,Abbaye de Leffe S.A.,1234231643,2.5,3.5,4,Mardukk,Irish Pale Ale,3,3.5,Leffe Blonde,6.6,2137
470,Abbaye de Leffe S.A.,1241868836,4,3,3.5,mareth01,Irish Pale Ale,3.5,3.5,Leffe Blonde,6.6,2137
240,Murphy Brewery Ireland Limited,1246993789,3,4,4.5,mareth01,Irish Dry Stout,3.5,3.5,Murphy's Irish Stout,4,703
297,Thomas Caffrey Brewing Co.,1247508270,3,3,3.5,mareth01,Irish Red Ale,3.5,3,Caffrey's Irish Ale,3.8,825
590,New Glarus Brewing Company,1308433694,3.5,3.5,3.5,Mario61Aler,Irish Cream Ale,4,4,Spotted Cow,4.8,1963
590,New Glarus Brewing Company,1288053021,5,4.5,4.5,mariposafan,Irish Pale Ale,4,5,Stone Soup,5.3,35281
590,New Glarus Brewing Company,1290805731,4.5,3.5,4,mariposafan,Irish Cream Ale,3.5,4,Spotted Cow,4.8,1963
470,Abbaye de Leffe S.A.,1297028264,4,5,4.5,mariposafan,Irish Pale Ale,4.5,3.5,Leffe Blonde,6.6,2137
870,Moylan's Brewery,1179111030,5,4,4,Mark,Irish Dry Stout,3.5,4.5,Moylans Dragoons Dry Irish Stout,5,21789
35,Boston Beer Company (Samuel Adams),1043609680,4.5,3,4,Mark,Irish Lager,3.5,4,Samuel Adams Boston Lager,4.9,104
240,Murphy Brewery Ireland Limited,1160284346,4.5,3,4.5,Mark,Irish Dry Stout,4,4.5,Murphy's Irish Stout,4,703
870,Moylan's Brewery,1035061599,4,3.5,4,Mark,Irish Red Ale,4.5,3.5,Danny's Irish Style Red Ale,6.5,40898
57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1024604866,3.5,2.5,4,Mark,Irish Lager,3,3,Dos Equis Amber Lager,4.5,171
240,Murphy Brewery Ireland Limited,1044302591,3,3,4,Mark,Irish Red Ale,3.5,3.5,Murphy's Irish Red Beer,5,913
37,Brasserie d'Orval S.A.,1186601767,4.5,4.5,4.5,markaberrant,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
4375,Bushwakker Brewing Company,1177294321,4,4.5,4.5,markaberrant,Irish Lager,4,4.5,Classic Vienna,5.7,25244
1879,Garrison Brewing Company,1201648688,3,3.5,3.5,markaberrant,Irish Extra Stout,3.5,3.5,Martello Stout,4.8,25639
646,Carlow Brewing Company,1237250165,3,4.5,4.5,markaberrant,Irish Dry Stout,3,3,O'Hara's Celebration Stout,6,41100
8203,Paddock Wood Brewing Co.,1202264146,3,3.5,4,markaberrant,Irish Lager,3.5,3,Vienna Red Lager,5.2,40856
826,Brasserie de l'Abbaye du Val-Dieu,1194903188,1,2,3.5,markaberrant,Irish Pale Ale,3,1,Rader Blonde,6.5,31137
37,Brasserie d'Orval S.A.,1323366746,5,4,4.5,MarkBlackout,Irish Pale Ale,4.5,5,Orval Trappist Ale,6.9,129
3282,Brasserie La Binchoise (Malterie des Remparts),1201833666,4,3,2.5,markgugs,Irish Pale Ale,3.5,3.5,La Binchoise Blonde Tradition,6.5,7693
30,Avery Brewing Company,1171859507,4,3,3.5,markgugs,Irish Dry Stout,3.5,4,Out Of Bounds Stout,6.3,1830
37,Brasserie d'Orval S.A.,1133738311,5,4.5,5,markman,Irish Pale Ale,4.5,4.5,Orval Trappist Ale,6.9,129
16320,Brasserie de la Senne,1234665498,4,3,4,markman,Irish Pale Ale,3,3.5,Taras Boulba,4.5,32846
30,Avery Brewing Company,1225315878,3,3.5,4,MarkSCCOT,Irish Dry Stout,4.5,3.5,Out Of Bounds Stout,6.3,1830
35,Boston Beer Company (Samuel Adams),1137549890,4,4,4,marksto,Irish Lager,4,4.5,Samuel Adams Boston Lager,4.9,104
30,Avery Brewing Company,1313822004,3,3.5,3.5,MarkVegas,Irish Pale Ale,3,2.5,Karma,5.2,23042
2372,Terrapin Beer Company,1233841054,3.5,3,4,markwise,Irish Cream Ale,3.5,3.5,Terrapin Golden Ale,5,9777
764,Blue Point Brewing Company,1222994707,5,3.5,3.5,marlinsfan4,Irish Lager,4,3,Blue Point Toasted Lager,5.3,2318
126,Pete's Brewing Company,1225579097,5,3,3,marlinsfan4,Irish Cream Ale,3,3,Pete's Wicked Wanderlust Irish Cream Ale,5.6,19950
696,Thomas Hooker Brewing Company,1223249922,4.5,3.5,3.5,marlinsfan4,Irish Cream Ale,3.5,3.5,Thomas Hooker Blonde Ale,5.1,9801
470,Abbaye de Leffe S.A.,1231704374,4.5,3.5,3.5,marlinsfan4,Irish Pale Ale,4,3.5,Leffe Blonde,6.6,2137
99,Matt Brewing Company,1232306442,4.5,3.5,4,marlinsfan4,Irish Red Ale,4,4,Saranac Irish Red Ale,4.5,43835
22,Unibroue,1228871449,4.5,4,3,marlinsfan4,Irish Pale Ale,4.5,4,Raftman,5.5,793
889,Brouwerij Palm NV,1228951826,4.5,4,3.5,marlinsfan4,Irish Pale Ale,4,4,Palm / Palm Speciale,5.4,2823
123,"Paper City Brewery Co., Inc.",1235599570,4,4,4.5,marlinsfan4,Irish Dry Stout,4,3.5,Riley's Stout,5.5,797
35,Boston Beer Company (Samuel Adams),1222730572,4,4,4.5,marlinsfan4,Irish Lager,4,4,Samuel Adams Boston Lager,4.9,104
